Id,SalePrice
2814,138179.2
2815,114446.9387755102
2816,301500.0
2817,133041.65384615384
2818,142193.0357142857
2819,209673.23076923078
2820,109743.61111111111
2821,95380.0625
2822,165930.55555555556
2823,193333.33333333334
2824,174348.88888888888
2825,145064.84210526315
2826,139838.15789473685
2827,147379.54285714286
2828,193333.33333333334
2829,138179.2
2830,192489.65217391305
2831,192489.65217391305
2832,177500.0
2833,276665.0416666667
2834,192489.65217391305
2835,225976.7142857143
2836,192489.65217391305
2837,152975.0
2838,142543.75
2839,180503.50847457626
2840,192489.65217391305
2841,209673.23076923078
2842,209673.23076923078
2843,185000.0
2844,142193.0357142857
2845,114446.9387755102
2846,209673.23076923078
2847,194163.04347826086
2848,194311.63636363635
2849,192489.65217391305
2850,287971.3
2851,235243.33333333334
2852,209673.23076923078
2853,261103.57142857142
2854,142193.0357142857
2855,209673.23076923078
2856,192489.65217391305
2857,192489.65217391305
2858,209673.23076923078
2859,145064.84210526315
2860,124644.31914893616
2861,103779.5
2862,192489.65217391305
2863,114446.9387755102
2864,285469.8888888889
2865,142193.0357142857
2866,146602.33333333334
2867,70100.0
2868,133041.65384615384
2869,131782.42857142858
2870,187346.15384615384
2871,107338.46153846153
2872,70791.40909090909
2873,109743.61111111111
2874,147379.54285714286
2875,142193.0357142857
2876,146602.33333333334
2877,147379.54285714286
2878,172111.2142857143
2879,147379.54285714286
2880,121762.3111111111
2881,131782.42857142858
2882,147379.54285714286
2883,158707.6923076923
2884,192489.65217391305
2885,165930.55555555556
2886,181880.0
2887,114446.9387755102
2888,121762.3111111111
2889,70791.40909090909
2890,70791.40909090909
2891,131782.42857142858
2892,70791.40909090909
2893,131782.42857142858
2894,70100.0
2895,276665.0416666667
2896,276665.0416666667
2897,187346.15384615384
2898,138179.2
2899,226318.18181818182
2900,163020.3064516129
2901,230463.33333333334
2902,194163.04347826086
2903,276665.0416666667
2904,371052.25
2905,107338.46153846153
2906,209673.23076923078
2907,121762.3111111111
2908,114446.9387755102
2909,138179.2
2910,70791.40909090909
2911,70100.0
2912,163020.3064516129
2913,70100.0
2914,70100.0
2915,70100.0
2916,70100.0
2917,163020.3064516129
2918,114446.9387755102
2919,235243.33333333334
